;id_reference;type_reference;designation;programme;code_filiere;coeff_avion;magasin;livrable;constituant;famille_code_filiere;norm_mat_inge;norm_mat_fab;indice_manufacturing;avion_impacte_pp;priorite_pp;indice_client_pp;classe_piece_ref_pp;procedes_speciaux_ind;cms_mat_pp;fournisseur_cmde;supplier_cmde;rang_appro;type_cycle;quantite_commande;cycle_negocie;quantite_receptionnee;etat_reference;etat_reference.1;supplier_achat;fournisseur_achat;indice_client.1;autonomie_matiere;autonomie_quincaillerie;quantite_FAI;type_cycle.1;cycle_fil_rouge_1ere_commande;cycle_fil_rouge_recommande;NRC_fil_rouge_total;RC_fil_rouge;cycle_standard_1ere_commande;cycle_standard_recommande;NRC_standard_total;RC_standard;devise;lag_time;date_reception_OMP_new;date_besoin_client_new;date_transmission_proc_new;date_emission_commande_new;date_livraison_contractuelle_new;date_livraison_previsionnelle_S_new;date_reception_effective_new;date_livraison_contractuelle_initiale_new;date_liberation_new;date_affectation_new;total_cycle_duration_new
1345;19141;PE;STRAP STRINGER 16, AFT LOWER PANEL;programme_2;code_filiere_61;1.0;magasin_13;False;False;famille_code_filiere_4;BAMS516-024;BAMS516-024;F.5;P2_MSN1;P0;C;2.0;-;B0BAMS516024P0-06;fournisseur_17;supplier_17;1;Speedshop;3;20.0;3;Stock Available;Stock disponible;supplier_17;fournisseur_17;C00;False;False;4.0;Speedshop;25.0;20.0;0.067707822;0.028145923;50.0;40.0;0.067707822;0.022565953;devise_2;-73;1384214400000000000;1392940800000000000;1384473600000000000;1395360000000000000;1396569600000000000;1398384000000000000;1398384000000000000;1396569600000000000;1399248000000000000;-9223372036854775808;15033600.0
1346;19142;PE;STRAP STRINGER 16, AFT LOWER PANEL;programme_2;code_filiere_61;1.0;magasin_13;False;False;famille_code_filiere_4;BAMS516-024;BAMS516-024;F.4;P2_MSN1;P0;C;2.0;-;B0BAMS516024P0-06;fournisseur_17;supplier_17;2;Speedshop;2;20.0;2;Stock Available;Stock disponible;supplier_17;fournisseur_17;C00;False;False;4.0;Speedshop;25.0;20.0;0.067707822;0.028145923;50.0;40.0;0.067707822;0.022565953;devise_2;-305;1384214400000000000;1392940800000000000;1384473600000000000;1395187200000000000;1396569600000000000;1418947200000000000;1418860800000000000;1396569600000000000;1419292800000000000;-9223372036854775808;35078400.0
1347;19142;PE;STRAP STRINGER 16, AFT LOWER PANEL;programme_2;code_filiere_61;1.0;magasin_13;False;False;famille_code_filiere_4;BAMS516-024;BAMS516-024;F.4;P2_MSN1;P0;C;2.0;-;B0BAMS516024P0-06;fournisseur_17;supplier_17;1;Speedshop;3;20.0;3;Stock Available;Stock disponible;supplier_17;fournisseur_17;C00;False;False;4.0;Speedshop;25.0;20.0;0.067707822;0.028145923;50.0;40.0;0.067707822;0.022565953;devise_2;-73;1384214400000000000;1392940800000000000;1384473600000000000;1395360000000000000;1396569600000000000;1398384000000000000;1398384000000000000;1396569600000000000;1399248000000000000;-9223372036854775808;15033600.0
1348;19143;PE;STRINGER RUN-OUT;programme_2;code_filiere_19;2.0;magasin_14;False;False;famille_code_filiere_3;B0511039BE;B0511039BE;C.3;P2_MSN1;P0;C;2.0;-;B0511039BE;fournisseur_12;supplier_12;1;Speedshop;2;30.0;2;Stock Available;Stock disponible;supplier_12;fournisseur_12;;True;False;1.0;Standard;200.93254717;38.9047501237;0.055465358927;0.0161577308311;401.86509434;77.8095002474;0.0;0.005172126;devise_2;-65;1385164800000000000;1394496000000000000;1402876800000000000;1392249600000000000;1398297600000000000;1399420800000000000;1400025600000000000;1389657600000000000;1400112000000000000;1437091200000000000;14947200.0
1349;19143;PE;STRINGER RUN-OUT;programme_2;code_filiere_19;2.0;magasin_14;False;False;famille_code_filiere_3;B0511039BE;B0511039BE;C.3;P2_MSN1;P0;C;2.0;-;B0511039BE;fournisseur_12;supplier_12;1;Speedshop;2;30.0;2;Stock Available;Stock disponible;supplier_12;fournisseur_12;C00;False;False;4.0;Speedshop;30.0;30.0;0.019670745;0.00420498;60.0;60.0;0.019670745;0.00420498;devise_2;-65;1385164800000000000;1394496000000000000;1402876800000000000;1392249600000000000;1398297600000000000;1399420800000000000;1400025600000000000;1389657600000000000;1400112000000000000;1385683200000000000;14947200.0
1350;19144;PE;STRINGER RUN-OUT;programme_2;code_filiere_19;1.0;magasin_14;False;False;famille_code_filiere_3;B0511039BE;B0511039BE;C.3;P2_MSN1;P0;C;2.0;-;B0511039BE;fournisseur_12;supplier_12;1;Standard;2;36.0;2;Stock Available;Stock disponible;supplier_12;fournisseur_12;C00;False;False;2.0;Standard;30.0;30.0;0.019670745;0.004303259;60.0;60.0;0.019670745;0.004303259;devise_2;-65;1386547200000000000;1394496000000000000;1402876800000000000;1395014400000000000;1398988800000000000;1399334400000000000;1400025600000000000;1391472000000000000;1400112000000000000;1386806400000000000;13564800.0
1351;19152;PE;"BUSHING; UPLOCK";programme_2;code_filiere_22;4.0;magasin_13;False;False;famille_code_filiere_2;AMS5659;AMS5659;B.3;P2_MSN1;P0;C;2.0;-;AMS5659;fournisseur_9;supplier_9;1;Speedshop;20;30.0;20;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;20.0;Speedshop;30.0;25.0;0.007010817;0.001490327;60.0;50.0;0.004673878;0.000993501;devise_2;-117;1395273600000000000;1398902400000000000;1402531200000000000;1406160000000000000;1407974400000000000;1408320000000000000;1408320000000000000;1407974400000000000;1409011200000000000;1404345600000000000;13737600.0
1352;19155;PE;FRAME SPLICE;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A2;P2_MSN1;P0;B;2.0;144-005;B0BAMS516003K4-02;fournisseur_12;supplier_12;1;Standard;5;61.0;5;Stock Available;Stock disponible;supplier_12;fournisseur_12;B00;False;False;5.0;Standard;35.0;35.0;0.056626988;0.008178531;70.0;70.0;0.056626988;0.003483518;devise_2;-66;1387843200000000000;1394496000000000000;1389657600000000000;1395187200000000000;1397088000000000000;1398384000000000000;1400025600000000000;1397088000000000000;1400198400000000000;1389744000000000000;12355200.0
1353;19160;PE;SHIM;programme_2;code_filiere_38;2.0;magasin_12;False;False;famille_code_filiere_2;AMS-DTL-22499;AMS-DTL-22499;D.3;P2_MSN1;P1;B;2.0;-;B0AMSDTL22499S0-02;fournisseur_9;supplier_9;1;Standard;12;30.0;12;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;12.0;Standard;30.0;30.0;0.055465358927;0.0161577308311;60.0;60.0;0.002722806;0.000586197;devise_2;-248;1383782400000000000;1394755200000000000;1400803200000000000;1403654400000000000;1409529600000000000;1415577600000000000;1415836800000000000;1406851200000000000;1416182400000000000;1403222400000000000;32400000.0
1354;19161;PE;SHIM;programme_2;code_filiere_38;2.0;magasin_12;False;False;famille_code_filiere_2;AMS-DTL-22499;AMS-DTL-22499;F.2;P2_MSN1;P1;B;2.0;-;B0AMSDTL22499S0-01;fournisseur_9;supplier_9;2;Standard;12;30.0;12;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;12.0;Standard;200.93254717;38.9047501237;0.055465358927;0.0161577308311;401.86509434;77.8095002474;0.002722806;0.000586197;devise_2;-250;1383782400000000000;1394755200000000000;1400803200000000000;1403654400000000000;1409529600000000000;1415923200000000000;1416355200000000000;1406851200000000000;1416355200000000000;1403222400000000000;32572800.0
1355;19165;PE;FRAME 23, FWD LOWER PANEL, LAT;programme_2;code_filiere_2;1.0;magasin_14;False;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;C.4;P2_MSN1;P0;B;2.0;144-005;B0QQA2504A0-03;fournisseur_11;supplier_11;2;Speedshop;3;53.0;2;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;5.0;Speedshop;53.0;38.9047501237;0.151063171;0.010563175;106.0;77.8095002474;0.100708781;0.006701791;devise_2;-287;1384300800000000000;1386806400000000000;1384819200000000000;1403568000000000000;1409788800000000000;1411084800000000000;1411430400000000000;1361232000000000000;1411603200000000000;1386115200000000000;27302400.0
1356;19165;PE;FRAME 23, FWD LOWER PANEL, LAT;programme_2;code_filiere_2;1.0;magasin_14;False;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;C.4;P2_MSN1;P0;B;2.0;144-005;B0QQA2504A0-03;fournisseur_11;supplier_11;3;Speedshop;3;53.0;1;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;5.0;Speedshop;53.0;38.9047501237;0.151063171;0.010563175;106.0;77.8095002474;0.100708781;0.006701791;devise_2;-343;1384300800000000000;1386806400000000000;1384819200000000000;1403568000000000000;1414713600000000000;1416528000000000000;1416355200000000000;1361232000000000000;1416441600000000000;1386115200000000000;32140800.0
1357;19166;PE;FRAME 23, FWD LOWER PANEL, LAT;programme_2;code_filiere_2;1.0;magasin_14;False;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;C.4;P2_MSN1;P0;B;2.0;-;B0QQA2504A0-03;fournisseur_11;supplier_11;1;Speedshop;5;53.0;2;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;5.0;Speedshop;53.0;38.9047501237;0.151063171;0.010563175;106.0;77.8095002474;0.100708781;0.006701791;devise_2;-162;1384300800000000000;1386806400000000000;1384473600000000000;1400025600000000000;1399852800000000000;1400198400000000000;1400112000000000000;1361232000000000000;1400803200000000000;1386115200000000000;16502400.0
1358;19167;PE;FRAME FS453, FWD LOWER PANEL, LAT;programme_2;code_filiere_2;1.0;magasin_14;False;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;A.4;P2_MSN1;P0;B;2.0;-;B0QQA2504A0-02;fournisseur_11;supplier_11;3;Speedshop;3;53.0;3;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;5.0;Speedshop;53.0;28.0;0.407128116;0.010457651;106.0;56.0;0.271418694;0.005622572;devise_2;-286;1384300800000000000;1386806400000000000;1384732800000000000;1403568000000000000;1409788800000000000;1411084800000000000;1411430400000000000;1393372800000000000;1411516800000000000;1386115200000000000;27216000.0
1359;19168;PE;FRAME FS453, FWD LOWER PANEL, LAT;programme_2;code_filiere_2;1.0;magasin_14;False;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;A.4;P2_MSN1;P0;B;2.0;-;B0QQA2504A0-02;fournisseur_11;supplier_11;1;Speedshop;5;53.0;1;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;5.0;Speedshop;53.0;28.0;0.407128116;0.010457651;106.0;56.0;0.271418694;0.005622572;devise_2;-167;1384300800000000000;1386806400000000000;1384732800000000000;1400544000000000000;1399852800000000000;1400803200000000000;1401062400000000000;1393372800000000000;1401235200000000000;1386115200000000000;16934400.0
1360;19168;PE;FRAME FS453, FWD LOWER PANEL, LAT;programme_2;code_filiere_2;1.0;magasin_14;False;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;A.4;P2_MSN1;P0;B;2.0;-;B0QQA2504A0-02;fournisseur_11;supplier_11;4;Speedshop;3;53.0;1;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;5.0;Speedshop;53.0;28.0;0.407128116;0.010457651;106.0;56.0;0.271418694;0.005622572;devise_2;-298;1384300800000000000;1386806400000000000;1384732800000000000;1403568000000000000;1411948800000000000;1412121600000000000;1412294400000000000;1393372800000000000;1412553600000000000;1386115200000000000;28252800.0
1361;19168;PE;FRAME FS453, FWD LOWER PANEL, LAT;programme_2;code_filiere_2;1.0;magasin_14;False;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;A.4;P2_MSN1;P0;B;2.0;-;B0QQA2504A0-02;fournisseur_11;supplier_11;2;Speedshop;4;53.0;1;Stock Available;Stock disponible;supplier_11;fournisseur_11;A00;False;False;5.0;Speedshop;53.0;28.0;0.407128116;0.010457651;106.0;56.0;0.271418694;0.005622572;devise_2;-221;1384300800000000000;1386806400000000000;1384732800000000000;1401062400000000000;1404086400000000000;1405382400000000000;1405555200000000000;1393372800000000000;1405900800000000000;1386115200000000000;21600000.0
1362;19174;PE;FRAME FS453, FWD UPPER PANEL, SHEET META;programme_2;code_filiere_6;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;C6;P2_MSN1;P0;B;2.0;144-005;B0BAMS516003K4-02;fournisseur_12;supplier_12;1;Speedshop;2;25.0;2;Stock Available;Stock disponible;supplier_12;fournisseur_12;B00;False;False;2.0;Speedshop;25.0;30.0;0.128320287;0.070921061;50.0;60.0;0.128320287;0.028635804;devise_2;-180;1383782400000000000;1386892800000000000;1396569600000000000;1400025600000000000;1400457600000000000;1402358400000000000;1402012800000000000;1400457600000000000;1402444800000000000;1396915200000000000;18662400.0
1363;19176;PE;STRINGER RUN-OUT STGR21 gauche;programme_2;code_filiere_19;1.0;magasin_13;False;False;famille_code_filiere_3;B0511039BE;B0511039BE;D.3;P2_MSN1;P0;B;2.0;-;B0511039BE;fournisseur_12;supplier_12;1;Speedshop;2;26.0;2;Stock Available;Stock disponible;supplier_12;fournisseur_12;B00;False;False;2.0;Speedshop;20.0;20.0;0.019670745;0.009083882;40.0;40.0;0.019670745;0.004388856;devise_2;67;1383696000000000000;1404086400000000000;1383868800000000000;1387152000000000000;1392336000000000000;1394755200000000000;1395187200000000000;1387411200000000000;1398297600000000000;1399420800000000000;14601600.0
1364;19177;PE;STRINGER RUN-OUT STGR21 droite;programme_2;code_filiere_19;1.0;magasin_13;False;False;famille_code_filiere_3;B0511039BE;B0511039BE;D.3;P2_MSN1;P0;B;2.0;-;B0511039BE;fournisseur_12;supplier_12;1;Speedshop;2;20.0;2;Stock Available;Stock disponible;supplier_12;fournisseur_12;B00;False;False;2.0;Speedshop;20.0;20.0;0.019670745;0.008939979;40.0;40.0;0.019670745;0.004244986;devise_2;-24;1383696000000000000;1404086400000000000;1383868800000000000;1400025600000000000;1401926400000000000;1405900800000000000;1405900800000000000;1401926400000000000;1406160000000000000;1399420800000000000;22464000.0
1365;19177;PE;STRINGER RUN-OUT STGR21 droite;programme_2;code_filiere_19;1.0;magasin_13;False;False;famille_code_filiere_3;B0511039BE;B0511039BE;D.3;P2_MSN1;P0;B;2.0;-;B0511039BE;fournisseur_12;supplier_12;1;Speedshop;2;26.0;2;Stock Available;Stock disponible;supplier_12;fournisseur_12;B00;False;False;2.0;Speedshop;20.0;20.0;0.019670745;0.008939979;40.0;40.0;0.019670745;0.004244986;devise_2;67;1383696000000000000;1404086400000000000;1383868800000000000;1387152000000000000;1392336000000000000;1394755200000000000;1395187200000000000;1387411200000000000;1398297600000000000;1399420800000000000;14601600.0
1366;19178;PE;FWD LH LONGITUDINAL JUNCTION STR 20;programme_2;code_filiere_57;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-024;BAMS516-024;H2;P2_MSN1;P0;B;2.0;-;B0BAMS516024P2-01;fournisseur_17;supplier_17;1;Speedshop;3;20.0;3;Stock Available;Stock disponible;supplier_17;fournisseur_17;B00;False;False;4.0;Speedshop;25.0;20.0;0.067707822;0.058393128;50.0;40.0;0.067707822;0.049094587;devise_2;-77;1390780800000000000;1392595200000000000;1396915200000000000;1395360000000000000;1396569600000000000;1398384000000000000;1398816000000000000;1396569600000000000;1399248000000000000;-9223372036854775808;8467200.0
1367;19179;PE;STRINGER RUN OUT;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;C2;P2_MSN1;P0;B;2.0;144-005;B0QQA25012I4-03;fournisseur_12;supplier_12;1;Standard;5;61.0;5;Stock Available;Stock disponible;supplier_12;fournisseur_12;B00;False;False;5.0;Standard;35.0;35.0;0.056626988;0.008016697;70.0;70.0;0.056626988;0.003321684;devise_2;-48;1385596800000000000;1394496000000000000;1385942400000000000;1392768000000000000;1396396800000000000;1397174400000000000;1397260800000000000;1395187200000000000;1398643200000000000;1387497600000000000;13046400.0
1368;19180;PE;STRINGER RUN OUT;programme_2;code_filiere_14;1.0;magasin_14;False;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;C2;P2_MSN1;P0;B;2.0;144-005;B0QQA25012I4-03;fournisseur_12;supplier_12;1;Standard;5;61.0;5;Stock Available;Stock disponible;supplier_12;fournisseur_12;B00;False;False;5.0;Standard;35.0;35.0;0.056626988;0.008016697;70.0;70.0;0.056626988;0.003321684;devise_2;-48;1385596800000000000;1394496000000000000;1385942400000000000;1392768000000000000;1396396800000000000;1397174400000000000;1397260800000000000;1395187200000000000;1398643200000000000;1387497600000000000;13046400.0
1369;19181;PE;FRAME SPLICE;programme_2;code_filiere_24;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;C3;P2_MSN1;P0;B;2.0;144-005;B0BAMS516003K4-02;fournisseur_12;supplier_12;2;Standard;4;61.0;4;Stock Available;Stock disponible;supplier_12;fournisseur_12;B00;False;False;5.0;Standard;35.0;35.0;0.050784641;0.007455785;70.0;70.0;0.050784641;0.002760698;devise_2;-91;1385596800000000000;1394496000000000000;1386028800000000000;1392681600000000000;1398211200000000000;1402012800000000000;1402012800000000000;1394755200000000000;1402358400000000000;1387238400000000000;16761600.0
1370;19181;PE;FRAME SPLICE;programme_2;code_filiere_24;1.0;magasin_14;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;C3;P2_MSN1;P0;B;2.0;144-005;B0BAMS516003K4-02;fournisseur_12;supplier_12;1;Standard;5;61.0;1;Stock Available;Stock disponible;supplier_12;fournisseur_12;B00;False;False;5.0;Standard;35.0;35.0;0.050784641;0.007455785;70.0;70.0;0.050784641;0.002760698;devise_2;-72;1385596800000000000;1394496000000000000;1386028800000000000;1392681600000000000;1398211200000000000;1400716800000000000;1400716800000000000;1394755200000000000;1400716800000000000;1387238400000000000;15120000.0
1371;19183;PE;FLOOR SILL;programme_2;code_filiere_16;1.0;magasin_13;False;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;B2;P2_MSN1;P0;B;2.0;144-005;B0QQA25012I4-01;fournisseur_12;supplier_12;1;Speedshop;5;35.0;4;Stock Available;Stock disponible;supplier_12;fournisseur_12;B00;False;False;5.0;Speedshop;35.0;35.0;0.060114281;0.008189763;70.0;70.0;0.060114281;0.00349469;devise_2;-115;1387756800000000000;1390262400000000000;1389744000000000000;1395187200000000000;1398211200000000000;1399852800000000000;1399939200000000000;1394150400000000000;1400198400000000000;1389916800000000000;12441600.0
1372;19187;PE;FRAME, FR38, UPPER;programme_2;code_filiere_6;1.0;magasin_13;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A4;P2_MSN1;P0;B;2.0;144-005;B0BAMS516003K7-01;fournisseur_12;supplier_12;1;Speedshop;2;55.0;2;Stock Available;Stock disponible;supplier_12;fournisseur_12;B00;False;False;2.0;Standard;55.0;38.9047501237;0.330734218;0.0161577308311;110.0;77.8095002474;0.330734218;0.117039123;devise_2;-38;1392854400000000000;1396828800000000000;1393977600000000000;1395878400000000000;1398124800000000000;1400803200000000000;1400025600000000000;1395964800000000000;1400112000000000000;1392940800000000000;7257600.0
1373;19189;PE;ROOT FRAME FS777 LH;programme_2;code_filiere_14;1.0;magasin_13;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A.4;P2_MSN1;P0;B;2.0;-;B0BAMS516003K4-02;fournisseur_9;supplier_9;1;Speedshop;5;25.0;5;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;5.0;Speedshop;25.0;25.0;0.02949706;0.029036013;50.0;50.0;0.019664707;0.019357342;devise_2;-36;1392854400000000000;1396828800000000000;1393804800000000000;1395273600000000000;1397520000000000000;1399248000000000000;1399420800000000000;1397520000000000000;1399939200000000000;1394496000000000000;7084800.0
1374;19190;PE;ROOT FRAME FS777 RH;programme_2;code_filiere_14;1.0;magasin_13;False;False;famille_code_filiere_4;BAMS516-003;BAMS516-003;A.4;P2_MSN1;P0;B;2.0;-;B0BAMS516003K4-02;fournisseur_9;supplier_9;1;Speedshop;4;25.0;4;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;5.0;Speedshop;25.0;25.0;0.02949706;0.029036013;50.0;50.0;0.019664707;0.019357342;devise_2;-36;1392854400000000000;1396828800000000000;1393804800000000000;1395273600000000000;1397520000000000000;1399248000000000000;1399420800000000000;1397520000000000000;1399939200000000000;1394496000000000000;7084800.0
1375;19191;PE;DOUBLER, OUTFLOW VALVE, INTERNAL;programme_2;code_filiere_20;1.0;magasin_14;False;False;famille_code_filiere_4;AMS-QQ-A-250/4;AMS-QQ-A-250/4;A.5;P2_MSN1;P1;B;2.0;-;B0QQA2504B4-01;fournisseur_9;supplier_9;1;Speedshop;5;20.0;5;Stock Available;Stock disponible;supplier_9;fournisseur_9;A00;False;False;5.0;Speedshop;50.0;50.0;0.021857927;0.025196519;100.0;100.0;0.014571901;0.016797729;devise_2;-86;1386720000000000000;1389657600000000000;1402012800000000000;1392163200000000000;1395360000000000000;1395360000000000000;1395360000000000000;1395360000000000000;1397088000000000000;1391990400000000000;10368000.0
1376;19193;PE;FITTING, MLG UPLOCK, AFT;programme_2;code_filiere_14;1.0;magasin_13;False;False;famille_code_filiere_4;AMS-QQ-A-250/12;AMS-QQ-A-250/12;C4;P2_MSN1;P0;B;2.0;144-005;B0QQA25012I4-03;fournisseur_9;supplier_9;1;Standard;5;50.0;5;Stock Available;Stock disponible;supplier_9;fournisseur_9;B00;False;False;5.0;Standard;50.0;50.0;0.026229422;0.021205909;100.0;100.0;0.017486281;0.014137273;devise_2;-105;1389830400000000000;1391126400000000000;1389916800000000000;1391472000000000000;1397088000000000000;1397433600000000000;1397001600000000000;1397433600000000000;1400198400000000000;1391126400000000000;10368000.0
